Date,raw,rm,w7
2018-02-23,0.0027087507425748013,0.0009029285633536953,0.0015460341610557253
2018-02-26,5.280327295614472e-05,-0.0016807252474239876,0.0016782751654586833
2018-02-27,0.0026480439853736634,0.001971765882218378,0.0021659446341357113
2018-02-28,-0.001038299263091681,-0.0016068963981948183,-0.0024390334874295257
2018-03-01,-0.0047354737770800145,-0.005043315205965231,-0.005237584505605144
2018-03-02,0.0006843280105876199,-0.001839001079514146,9.537943993435313e-05
2018-03-05,0.0023843086792952255,0.0017537506734377993,0.0019486029007152906
2018-03-06,0.00285352352927406,0.000756593832961221,0.003307920925051912
2018-03-07,0.002374962330881483,0.0020693602139053684,0.001087522725927359
2018-03-08,-0.0015618022298831231,-0.0015703764753903946,-0.0020059402415113117
2018-03-09,0.005064724598440835,0.0049649856567837184,0.005206495208651694
2018-03-12,-0.001399427064646948,-0.004067308766178166,-0.0021311137374302107
2018-03-13,-0.00026459547697223787,0.00034338585779044076,-0.0009380753277238878
2018-03-14,0.002346666610922486,0.0018674463387842858,0.001795698768090597
2018-03-15,-0.000985710833842337,-0.00028835447686492027,-0.0016072328330886125
2018-03-16,0.0001369666250413568,4.592363678968283e-05,0.0010582613615880605
2018-03-19,-0.0004238471824313057,0.0006998802341758554,0.00038986280197357456
2018-03-20,0.008403663829717654,0.0082491564649206,0.009279570530223468
2018-03-21,-0.0015333537731537462,-0.0025449796809210836,-0.0007252087265811625
2018-03-22,-0.008439320955793993,-0.00857346405509821,-0.008649128824487437
2018-03-23,-0.0046519408084899775,-0.002270111461616112,-0.004181441926435388
2018-03-26,0.008562442009027461,0.0072264565998171075,0.010043035374272395
2018-03-27,-0.013857736436344662,-0.010541105966654604,-0.013025509761750381
2018-03-28,-0.008033738731885284,-0.006148384543965989,-0.007280610337700101
2018-03-29,0.005953350879434287,0.004641405208550201,0.007443786153911793
2018-04-02,-0.003069487368836055,-0.0009291979808152245,-0.0044797046228757425
2018-04-03,-0.00016515141841552574,-0.001034827863779088,-9.363902910093966e-05
2018-04-04,-0.0001589789328458,-0.0012889475900788783,-0.0008637939741234544
2018-04-05,-0.001833714239276207,-0.0004813581110821277,-0.0012551951632149181
2018-04-06,-0.0043870841139508005,-0.003938914515567063,-0.004209546581228105
2018-04-09,0.0007286489300692824,0.0007779192175731256,0.0003900223418563675
2018-04-10,0.006949699991614918,0.004892288318937991,0.0054640373408014215
2018-04-11,-0.0016177864268717358,-0.002014355732091893,-0.0009211047965276334
2018-04-12,0.007978824469305021,0.007085417939921841,0.008822698642268617
2018-04-13,-0.005194619080724313,-0.005134412778602329,-0.006517327605295246
2018-04-16,-0.0005461595595436674,4.976579750008093e-05,0.0011036249131954547
2018-04-17,0.00861103892614198,0.007842673927573006,0.007488110130864639
2018-04-18,0.00308692592766642,0.004335021757614323,0.0007700907206853612
2018-04-19,-0.0006256533933257212,0.0022361658705519977,-0.001947587989024959
2018-04-20,0.00033002789665849343,0.0005848884496620531,0.0001816955607485596
2018-04-23,-0.003638356451126764,-0.002823370773271092,-0.003825715939944206
2018-04-24,-0.006214237186629327,-0.005750119211973581,-0.006639428077690965
2018-04-25,-0.00027257098888064515,-0.00046124728934566827,0.00038905788702067837
2018-04-26,0.005961009358348332,0.00479509565690951,0.0034443911866941894
2018-04-27,-0.000903065141324124,-0.00041376842651150744,-0.0006347523484181853
2018-04-30,0.0004552277881582142,0.0008269324259715542,0.0022319004607466637
2018-05-01,0.0044039865810694126,0.0032045569410515083,0.004469461002528815
2018-05-02,0.0009991953739956587,0.0010589162022997054,0.0015093788636957785
2018-05-03,0.004859713872982554,0.004716909771167581,0.005393831573078969
2018-05-04,-0.0007484966049357407,-0.0013191120416184991,0.0014854094677347225
2018-05-07,0.0037717948609301013,0.0035049398770947123,0.003185194988365928
2018-05-08,0.004444368000584668,0.0043175347977460424,0.003429024837441828
2018-05-09,0.0038058810830543196,0.002992270540542288,0.002328145340575972
2018-05-10,-0.0013867881773913357,-0.0019064539074068179,-0.0014736914147937732
2018-05-11,-0.002882891768018227,-0.0027636471826016514,-0.004080907826626912
2018-05-14,-0.0010063657382683186,-0.0018216414107964504,-0.001847878543548822
2018-05-15,-0.000490846426809179,-0.00023802135720352426,-7.470106656156124e-06
2018-05-16,-0.000719302876937775,-0.001803447122074579,7.813124330088297e-05
2018-05-17,-0.002415636623159138,-0.0021843987349476385,-0.00231515416385879
2018-05-18,-1.510665771580558e-05,0.0014900747393767869,0.002506427959456027
2018-05-21,0.0020926507532282664,0.002135314032402484,0.002334017217525514
2018-05-22,0.0009698039071126451,-2.837983422871619e-05,-0.0002441905617100789
2018-05-23,0.0030475353258706977,0.002914730401885065,0.003786660799392383
2018-05-24,-9.926623167239178e-05,-0.00032841026304166116,0.0009345281663377528
2018-05-25,-0.002538668355627532,-0.002538999301141182,-0.001633904615334881
2018-05-29,-8.429620129481925e-05,-0.0009168113064552161,-0.00012162818295560197
2018-05-30,0.000779849331509981,0.0011924629207348404,0.0009566186619711411
2018-05-31,-0.0017612497532446586,-0.0004304863333300834,-0.0005584086050790366
2018-06-01,0.002807158327831304,0.002086547300894642,0.0019124574148438472
2018-06-04,0.0010445354273372358,0.00128214491210868,0.002259328744124839
2018-06-05,0.0029230026197611383,0.0028386237204980087,0.002319440360643259
2018-06-06,-0.0037244907304742675,-0.0029696107913267916,-0.001402924812014394
2018-06-07,-0.0057811125366273326,-0.004954984717693497,-0.004971167297779667
2018-06-08,-0.0019943685537116866,-0.0021025968824932113,-0.0003817476453971885
2018-06-11,-0.0020631540976216505,-0.0018571671994745838,-1.892618126782136e-05
2018-06-12,0.0011336251047618761,0.0009267703467149669,0.0011237589576823393
2018-06-13,0.0016988476706137328,0.002059256246536645,0.0017831045705768087
2018-06-14,0.0002681560533333076,0.0005629541813914091,0.0005713556539544286
2018-06-15,-0.005055139955868123,-0.004792467404332915,-0.0034954708984686615
2018-06-18,0.00238701814504152,0.003053782864594181,0.004174469022641103
2018-06-19,-0.0024932386507237206,-0.0024958202215415795,-0.0031499340240482
2018-06-20,0.003544760577308627,0.0031742385314295235,0.002937511787439521
2018-06-21,-0.0011529573807282777,-0.0013343472074878074,-0.0029493692962051536
2018-06-22,-0.006132371593133623,-0.005015916679711712,-0.005336392154548649
2018-06-25,-0.00808598401778826,-0.007062430905063442,-0.008709715214540885
2018-06-26,0.002362959776023021,0.0021207302820782253,0.0020771656866712986
2018-06-27,-0.004262843775751119,-0.0035922275325200137,-0.0053282779313712945
2018-06-28,0.0019916695045993286,0.0021037012856855632,0.002628194553307149
2018-06-29,-0.000940593168523312,-0.0007591428445886598,0.0006932544692602629
2018-07-02,0.0032471831882459916,0.002965264460495439,0.0036321589158608623
2018-07-03,-0.004666740029102367,-0.003678790011489916,-0.004072285349390794
2018-07-05,0.0002656772404166015,-0.0007292941066811652,-0.00012222050796952845
2018-07-06,0.0007454263321931844,-3.591128327327552e-05,0.0018730145743971196
2018-07-09,0.002881960793282075,0.002417587881173361,0.0019241594473573976
2018-07-10,-0.0007213168632754775,-0.0008508776405463368,-0.0009852860287509512
2018-07-11,-0.0017185859037371124,-9.542624726114029e-05,-0.000245309813274359
2018-07-12,0.005824105150528352,0.005837970476059441,0.005197570313213463
2018-07-13,-0.0017509642129183037,-0.0016436945476834652,-0.001594052999324923
2018-07-16,-0.0007695945540481078,-0.0010188086318754425,-0.001966953489118146
2018-07-17,0.0010940171064255167,0.0003623926750982408,0.002083798135019453
2018-07-18,0.0011982301374128138,0.001047210716077511,-0.00018973570250433198
2018-07-19,-0.0034162790705723743,-0.002435027686597043,-0.0022480364235956713
2018-07-20,0.00017575619894763555,0.0009078483263436756,-7.450963444720967e-06
2018-07-23,0.0016012713092159753,0.0017677149403506006,0.0004144480986150755
2018-07-24,-0.004576959875622991,-0.003455272818852303,-0.005301107353916432
2018-07-25,0.0021860101365488763,0.002347581973115096,0.0038331637776313396
2018-07-26,-0.00023330194355281368,-0.0022209643449947803,-0.0017609319573046944
2018-07-27,-0.007255681022149077,-0.007717287229579709,-0.008342797406844403
2018-07-30,-0.011036880403826832,-0.011080242225302067,-0.011003784807677486
2018-07-31,-0.0021509326890707674,-0.0021798991267578506,-0.0030726300248998684
2018-08-01,0.0026087468787660247,0.002463865362810073,0.004808187541985351
2018-08-02,0.00252367640663535,0.0016401152799270509,0.00683595981906036
2018-08-03,-0.003409486925127569,-0.0031119840838281384,-0.004283692174972537
2018-08-06,0.002689106996007426,0.001955247192609285,0.003285048712760842
2018-08-07,0.0006017281360620606,0.0010110591705119233,0.0015625436986495505
2018-08-08,0.003658726563034828,0.003514832488264261,0.001623331118700743
2018-08-09,0.0018821299199836554,0.0026509458259429785,0.0019301147695011116
2018-08-10,0.000985833317319287,0.0018023612968007315,0.0025466894021314132
2018-08-13,6.129506768753756e-05,-0.0006763171125623321,0.0018206614044684619
2018-08-14,0.0024430799109855937,0.002496135921668764,0.0005514833601152412
2018-08-15,-0.006110081428567289,-0.004899623874734468,-0.003306893472783546
2018-08-16,-0.0032744971567814775,-0.002347069449127115,-0.005801766550283903
2018-08-17,0.0007850566516705573,0.0015206447024317827,0.0007974521410344463
2018-08-20,0.0021925204181633077,0.0020486712845672076,0.0023635670660671505
2018-08-21,0.0019989680724717377,0.0010858741407463331,0.001133700578379387
2018-08-22,0.005993977859673987,0.004965692202590363,0.004933162459317219
2018-08-23,0.003238930627429361,0.0027287263941340595,0.003932612908319002
2018-08-24,0.005561183022224156,0.0041397228959062365,0.0056035364151553815
2018-08-27,0.00043940430583066224,-0.001228996752863194,-0.001583020040406744
2018-08-28,0.002061463918700631,0.0018612984925004184,0.0010463062098198328
2018-08-29,0.0025689871703583004,0.0028918061705476904,0.003770499415029618
2018-08-30,-0.00021271915943796383,-0.00022076521379051854,0.0019508961171299133
2018-08-31,0.00140675580617602,0.0013904241178644397,0.0008643829804223723
2018-09-04,0.004997025033747676,0.003921609029966204,0.003517731634334326
2018-09-05,-0.009308063381641335,-0.008164472156691624,-0.008874301524901495
2018-09-06,0.0006352673842257542,0.004222029958391806,-0.0026464272597673533
2018-09-07,-0.00018655386964879569,0.0005244535315908011,-0.0018651758869416967
2018-09-10,0.0022696394876791917,0.00018069353875342777,0.0028602025530754297
2018-09-11,0.00424428178676242,0.004987533692014497,0.002471185393209592
2018-09-12,0.0003807474009126352,-4.677956213536226e-05,0.000790214793538142
2018-09-13,-0.0001842143804511067,0.00014238312088943767,-0.0003760028647010714
2018-09-14,0.0006599271966698227,-0.0009793339422741634,7.854857601525736e-05
2018-09-17,-0.005923371306909922,-0.005182182942267675,-0.004900588484198242
2018-09-18,0.003727860303207381,0.003610885022158353,0.0018089596444314535
2018-09-19,-0.005714454711226989,-0.0054022954829130694,-0.00859628862886724
2018-09-20,-0.0008079013498307577,-0.0008403108336406992,-0.0002765928716452178
2018-09-21,-0.0025641500977531973,-0.0017238543625949238,-0.0007981728336779753
2018-09-24,0.007081794003329513,0.005607628863090784,0.007486005538108914
2018-09-25,0.00472102562644728,0.004774673987573578,0.003385167013508935
2018-09-26,-3.7914530955382705e-05,0.00015376607115379166,0.0006814342515084913
2018-09-27,-0.00010479766886674172,-0.0004022714917390567,0.001543462783997383
2018-09-28,0.0024287984823081195,0.002832110049197243,0.0032222212939387006
2018-10-01,0.0002220664999055553,-0.0005286538056100285,-0.0011424321113642705
2018-10-02,-0.005065579477325667,-0.004750207446945798,-0.0055811436510194165
2018-10-03,-0.00016156454270139928,-0.00038486461101101973,-0.0025344166877890656
2018-10-04,-0.004842045607211405,-0.003993501609249964,-0.0035192672833260913
2018-10-05,-0.0026495544874286544,-0.0017035170721812999,0.0005113985744894227
2018-10-08,-0.006214698806361909,-0.005314842171165079,-0.003537927549979451
2018-10-09,0.0024589546817454103,0.0024764146320268654,0.004682305329488099
2018-10-10,-0.010101217482168754,-0.008660852589761086,-0.0044069125107800075
2018-10-11,0.0052322737770784606,0.004693524853958309,0.0030382556029789143
2018-10-12,0.010485823085078673,0.009652964764699516,0.007533504203892219
2018-10-15,-0.006198893533493681,-0.005349477966037918,-0.003668264830349723
2018-10-16,0.006336279775644148,0.005334105605757736,0.004976594691468854
2018-10-17,-0.003187404462896558,-0.002815989667202724,-0.002880440951117525
2018-10-18,-0.002464055862532091,-0.001159516103181389,0.00249076555584344
2018-10-19,-0.010329073245075216,-0.008738295680827231,-0.004317437059781549
2018-10-22,0.006912176710575321,0.006382120357887603,0.007510490465210619
2018-10-23,-0.005616958243184193,-0.0058843061916722065,-0.0024264221683663193
2018-10-24,-0.007238035927107608,-0.004896088322978263,-0.0009203627216653963
2018-10-25,0.00363986668597667,0.0019807887521343364,0.0022892268048269587
2018-10-26,-0.005080254749599724,-0.005456486890238632,-0.005102888461368478
2018-10-29,-0.00764187135498277,-0.006022321247072879,-0.005852212821623454
2018-10-30,-0.0009160422621440505,-0.0018247071376782064,-0.0025575088154142656
2018-10-31,0.011104377503731468,0.010285531284519112,0.007827326809585337
2018-11-01,0.004046470604368849,0.0019515117335894953,-4.609267566589855e-05
2018-11-02,-0.004960341486124072,-0.004544417795100233,-0.00487714724637996
2018-11-05,-0.002486845340716765,-0.0018866294526580852,-0.0010865745001430729
2018-11-06,-0.002780270873018023,-0.002882290404648648,-0.0029680657132226426
2018-11-07,0.011325642221036637,0.010609835940589877,0.007130807221409541
2018-11-08,-0.0030436541239164472,-0.0018379163923808522,-0.0031396333006859928
2018-11-09,3.8430720947184394e-05,0.0010861728620180902,0.0036204935614520184
2018-11-12,-0.0036379181548084555,-0.002811175517823699,0.0005408147189959775
2018-11-13,-0.0037387782970246227,-0.004251844515872406,-0.004745893960016979
2018-11-14,-0.002186059901810538,-0.0020385452936917633,-0.0004258116381956373
2018-11-15,0.0028731365782773536,0.001982601263917199,-0.0016285292443635835
2018-11-16,-0.005250023502439516,-0.0030229024699553577,-0.0005309494818308024
2018-11-19,-0.011883332045807953,-0.009794160660490419,-0.0035924704260244652
2018-11-20,-0.0013366008034332293,-0.0021764631701442667,-0.003658395740282074
2018-11-21,0.0006019898422783552,0.00019042073908481707,-0.0002574451928010861
2018-11-23,0.0026596114426697655,0.002972304339165802,0.003070020545132266
2018-11-26,0.0009897701446289187,-0.00016477543951612554,-0.002463033279518141
2018-11-27,0.0024031697583181567,0.002633953668589949,0.002752111230662831
2018-11-28,0.008167858474050882,0.007269617753751246,0.0009324241243940292
2018-11-29,0.0030972036310419103,0.0034275711244909357,0.004176563357353401
2018-11-30,-0.0002649304641011464,-0.00032669400903223534,-0.001636655597571622
2018-12-03,0.0031659897464004993,0.001388698538157501,-0.00244754817002753
2018-12-04,0.0031798579304166317,0.004068133854355717,0.008171627919837552
2018-12-06,0.004676458384372847,0.004347122754913427,0.0012692386736486625
2018-12-07,-0.004289790710970478,-0.003292396437858384,0.0035016467158380097
2018-12-10,0.004441253901685664,0.003847702030175101,0.0014637603205215008
2018-12-11,0.0026455295462231654,0.002832444096873936,0.00231262218289045
2018-12-12,0.002450862050800632,0.0014367746012211907,-0.000940731113342288
2018-12-13,-0.0006709848537949361,-0.00047997154047665214,0.0015286137786119727
2018-12-14,-0.006001990913509148,-0.005220153083190644,-0.0028818039828812187
2018-12-17,-0.00808602068338975,-0.007261920043567474,-0.005183034154706394
2018-12-18,-0.0005755499222179996,-0.001024341500390861,-0.006268445039947167
2018-12-19,0.0026508749686939893,0.0028974797325008518,0.005962496348295326
2018-12-20,-0.002195444789936979,-0.0014196753413440973,-0.0021994792240322817
2018-12-21,0.0007251714870601098,0.0017481177033682013,0.006347231916220287
2018-12-24,-0.001139427690208476,-0.0009372615625552244,-0.0007506943561639414
2018-12-26,0.0016320281317462734,-0.00012399707783254752,-0.006641244544557203
2018-12-27,0.0003229080464488289,0.0004537601692607156,-0.0016089466142939013
2018-12-28,-7.216091955497355e-05,-0.00045911276480609326,-6.217552507865358e-05
2018-12-31,0.002374388444612472,0.002288972049665082,0.001580419586330736
2019-01-02,-0.010350950459607747,-0.010711751628823362,-0.010717244158954151
2019-01-03,-0.00167545210747406,-0.0008266968857404297,0.005977704458346406
2019-01-04,0.00040130449386273283,-0.001855320420964511,-0.004783610504962906
2019-01-07,0.001356185658881333,-0.0009709629446815987,-0.003469660822825947
2019-01-08,0.00629244147702964,0.0063292697086789855,0.004907329685983782
2019-01-09,-0.0009679481163316213,-0.00206485899533874,-0.0051528171013178236
2019-01-10,-0.0024299834148256085,-0.0023009599986403054,-0.0032051784264746567
2019-01-11,-0.0006399694453959625,-0.00042182532964534305,0.0003830126198626687
2019-01-14,-0.004448316075290913,-0.003955189356542739,-0.0028229008667098356
2019-01-15,0.006743380571181121,0.0057217761371321,0.003975683369541486
2019-01-16,-0.00623287146178828,-0.006690574135432679,-0.006624632640463972
2019-01-17,0.0001677132919601576,9.150965138043582e-05,-0.0006279295712298775
2019-01-18,-0.006030396525279794,-0.004405363304676188,-0.005281258391844475
2019-01-22,0.006271329222057091,0.006609593518926506,0.007750644238959234
2019-01-23,-0.00012579275511394121,0.00041836856551146515,0.002508933197305563
2019-01-24,-0.008248384280366812,-0.007156223307444999,-0.013581782151554533
2019-01-25,-0.005386470498859661,-0.005097305106953832,-0.006865747932247326
2019-01-28,0.0008736867154801337,8.036886934298616e-05,0.0004677672644057492
2019-01-29,-0.001057288266212682,-0.0013961506555091661,0.002303966487840549
2019-01-30,0.0037507437634044334,0.00370873266517556,0.0011758201408273998
2019-01-31,0.0032901632485534066,0.002979797940578827,0.0012260290807489143
2019-02-01,-0.0001822897736213991,-0.0005801094760571943,-0.001872958172612646
2019-02-04,-0.0011473040337359377,-0.001522240368303731,-0.0037245128144086084
2019-02-05,-0.0012866375539279872,-0.0011493862387416318,-0.0017943366985990084
2019-02-06,-0.0034060311734748095,-0.0027364706550144554,-0.0032068698473219606
2019-02-07,0.003553916965966952,0.0038978471635685535,0.0034374125105463434
2019-02-08,0.003509902052686698,0.0033369376819540747,0.0032809378303872575
2019-02-11,0.001169387108355114,0.0005935653621421573,0.0010863089728295789
2019-02-12,-0.0012230936364816239,-0.0015545415620664773,-0.0026494955740366003
2019-02-13,-0.0037047717305624395,-0.0028168924744203156,-0.002915092789621754
2019-02-14,0.002983708199003588,0.0021551204048907767,0.00093946478293951
2019-02-15,0.00020635016217874672,0.00013946639376938953,0.0004920817396655746
2019-02-19,0.00032959604043461695,0.0003793483111351586,-0.0001979823997181319
2019-02-20,-0.003095576827135113,-0.0025449912166551924,-0.0022848751973761844
2019-02-21,0.0030269755016774495,0.0038695577136916327,0.0034333804353009812
2019-02-22,0.0013640593342639682,0.0011156433451468566,-0.00043184377937028885
2019-02-25,-0.0040473504891661545,-0.004225688637830058,-0.002543801319609296
2019-02-26,0.0004001106920997942,6.716517507195517e-05,-0.0005733078187187351
2019-02-27,0.0009935356387934266,-0.000251361972650022,-0.0006946481161632852
2019-02-28,0.002797804787570649,0.003190718883881069,0.004305856170462044
2019-03-01,-0.0009036216399124919,0.00021656893183404603,-0.0027221588967468935
2019-03-04,-0.00493886835359083,-0.003899200514779374,-0.004447844582860806
2019-03-05,0.001108775424407993,0.001960722841361123,0.000827858865153331
2019-03-06,0.00013024274789183205,0.00043867745748177723,-5.7069237425446035e-06
2019-03-07,-0.0005242410448562521,0.00035486482170206363,0.0002606978910454906
2019-03-08,-0.0014723609862927946,-0.0014308999292856122,-0.0019783628838165265
2019-03-11,-0.00021512584026343583,-0.0009661043039311772,-0.0020070624155427933
2019-03-12,-0.00029349601179081764,0.0004217223755980852,-4.564183405113986e-05
2019-03-13,-0.0006506088036940061,-0.0008776829162011008,-0.002101113845891246
2019-03-14,-0.0009473916789689629,-0.0009117464062531405,-0.0010188678563549716
2019-03-15,-0.0013977825420569139,-0.0006881042646544739,0.001358471545374443
2019-03-18,-0.0035508350200847034,-0.0036593788460777305,-0.003675992118018958
2019-03-19,0.002833392710262663,0.00247907288993878,0.0030073886339543284
2019-03-20,0.003792269749738274,0.0032962471062255483,0.0025381654292532378
2019-03-21,-0.0004525489393264187,-0.0008660902151558349,0.0009225467982523482
2019-03-22,0.002528475760095342,0.005025734306768899,0.0010242945114526652
2019-03-25,0.0029873130661665285,0.002854454443783746,0.003193068779183079
2019-03-26,-0.0021134337539604037,-0.0021691872337157906,-0.0022852008350786267
2019-03-27,-0.0003120747625299404,0.00038852057977779993,-0.0002657736721138161
2019-03-28,0.0004092100899575647,0.00013922719640799562,-0.0001524192103499885
2019-03-29,-0.0002513168844677253,-0.00047762532078833336,0.0002863334763252109
2019-04-01,-0.0045369286422805594,-0.006617084304159574,-0.004728942081095887
2019-04-02,-0.0003546231442287515,-0.0004992253246625901,-0.0009572599140526661
2019-04-03,-0.0012656569554539447,-0.002091783480830937,-0.001450705262252662
2019-04-04,-0.0033760049083771163,-0.0018877234097071734,-0.0033255039623768827
2019-04-05,-0.0011579750514197561,-0.0010818029986039304,-0.0009534951298491888
2019-04-08,-0.00149889183746944,-0.001314890976363934,-0.0014677102175886607
2019-04-09,0.0023967224270088276,0.0027846209218030265,0.004520159822838046
2019-04-10,0.001358547099346594,0.00028197108175340244,0.0007002200857718136
2019-04-11,-0.002862739695249682,-0.0028190635660245776,-0.00043460572402090846
2019-04-12,-0.00512178465714265,-0.004207713868451949,-0.0026771135951585583
2019-04-15,0.002339088550273761,0.0028994340582416357,0.0008215976614837161
2019-04-16,-0.00813886670277198,-0.008281361071447042,-0.0076240227417519405
2019-04-17,-0.009186143280323729,-0.007330930917346855,-0.006228096183078787
2019-04-18,0.00029094314965024597,0.000413704173768565,0.0015037202067982758
2019-04-22,0.0005290623143813712,0.00015768433275718894,0.0008829485387759219
2019-04-23,0.0005249108507917954,-0.00037767148359835846,-0.0029683131851297416
2019-04-24,0.002635316299684109,0.003096453850131049,0.0033377552356398635
2019-04-25,0.004710156498329718,0.0039114848791006315,0.00604063349646698
2019-04-26,0.001378003614215782,0.00121563463857078,-0.0014658053393103885
2019-04-29,-0.0035434667832226928,-0.003747381121329098,-0.00311307467364184
2019-04-30,0.0026361487508740557,0.003594939540030654,0.004433615624861081
2019-05-01,-0.0021782078208269573,-0.0018675241382416273,-0.0017167175432153193
2019-05-02,2.792446290426913e-06,-9.247626901670949e-05,-0.0002992669187431222
2019-05-03,-0.001670478884212111,-0.002571553954811475,-0.0008350262542198025
2019-05-06,0.002052232907751775,0.0021404522877182613,-0.0021282127889483897
2019-05-07,0.0010429384413677292,0.0025628363128162948,0.0010714716378619803
2019-05-08,0.0024551315115394347,0.002492659491561923,-0.0008213491176100452
2019-05-09,0.002661655983221819,0.0025538242698708614,0.00015219529880506542
2019-05-10,0.0014792007540502187,0.0022619272310679143,0.0014847935694213032
2019-05-13,0.0034348850670525874,0.006294843877704357,-0.0014603208275330345
2019-05-14,1.7296179216733235e-05,-0.0014488306149931427,0.0020835163787133503
2019-05-15,0.0018657226490091652,0.0021410630982201455,0.0036016979663888874
2019-05-16,0.005272845083744494,0.005211708212818569,0.002504495944822373
2019-05-17,0.0018961864461298477,0.002883009377541408,-0.0012766910092941708
2019-05-20,-0.0013795141820190945,0.0009013377850896667,-0.007312207129815304
2019-05-21,-0.0024486791604617928,-0.0036440569598454355,-0.0006732612702374696
2019-05-22,0.0012566614020053746,0.0022136776581897786,-0.0015429944595597607
2019-05-23,2.727027544411877e-05,0.002291188108798235,-0.002753651255407356
2019-05-24,0.0011483026531959577,0.0008492580108304564,1.192013856382088e-05
2019-05-28,0.004860350211721212,0.003169823933242823,0.004011486903461084
2019-05-29,-0.00267010992353459,-0.0027663134055989206,-0.0002245278375791776
2019-05-30,0.0021556548623448413,0.0021885800161278086,0.001027622884770255
2019-05-31,0.002239129629669788,0.003704922935989863,-0.00028972578662045314
2019-06-03,-0.0028132447094525777,0.0006113765755751654,-0.006029356686553928
2019-06-04,-0.0031330450499573808,-0.00608595269327846,0.004356726251579152
2019-06-05,0.0055648605732782136,0.0058540209596237985,0.0028516774146253995
2019-06-06,0.0025986564362479687,0.0021761234004046394,0.001973957566628706
2019-06-07,0.0017516625179551605,0.0006629364689824275,0.0011488342697550445
2019-06-10,-0.0015172136836332575,-0.0030000458275912306,0.0016305648980785674
2019-06-11,-0.003409344351840075,-0.002967018851976649,-0.0025959414594022
2019-06-12,0.004811658593413657,0.005937130103690694,0.0004357196334347495
2019-06-13,-0.00268121736349009,-0.002735666685846335,-0.0009609225511379238
2019-06-14,0.0006622190821552681,0.001721489346387573,-0.0017582602645108466
2019-06-17,-0.0032718810508407764,-0.003065155546862204,-0.0034017535478009617
2019-06-18,-0.0023983535759868014,-0.0037712685823900528,0.0036199492206750233
2019-06-19,0.002184738541379051,0.002016789559043495,0.0018913415594086795
2019-06-20,-0.00023227735294933203,-0.0005226921160180796,0.002316599307132266
2019-06-21,-0.003136007449543031,-0.00281504070730358,-0.0032773727814245247
2019-06-24,0.0047785776418843165,0.004915952430989935,0.0018226955402635976
2019-06-25,0.001801299649171515,0.0028197885155246388,-0.0010415196451336111
2019-06-26,-0.00789762130262364,-0.009411223347181768,-0.0002577764060626835
2019-06-27,-0.0018726255240023137,-0.002153604399331408,0.0002644887458800828
2019-06-28,-0.003426820147464567,-0.0036487646646602705,-0.0017798993319022938
2019-07-01,-0.0002529679324161907,-0.001056917903741949,0.0019283995032370088
2019-07-02,0.005202302207349601,0.00569868100514204,0.002363215129909809
2019-07-03,0.0008437108811291695,0.0013912861653570185,-0.0005857341003881307
2019-07-05,0.0012796318600436186,0.001014799398591061,0.0017417232517762636
2019-07-08,0.0023948459509218487,0.00254702621971912,0.0010747895583485116
2019-07-09,-0.00018364534539846154,-0.0006628975290488535,0.0011431838201058397
2019-07-10,0.0009657345301235442,0.0010702833778775598,0.0003799259878300305
2019-07-11,-0.002869966316929471,-0.003369076745322582,-0.0015451356012780508
2019-07-12,-0.004451388563329672,-0.004900384150218305,0.001120603454781053
2019-07-15,0.0014418672201810868,0.0013665396811089105,-0.0001622689009956466
2019-07-16,-0.0008683522922911824,-0.0003086119437376503,-0.0006641033304259192
2019-07-17,0.000530481590800898,0.0003729520637969954,-0.0017117871216672264
2019-07-18,-0.0006331972326876798,-0.00015107553472154702,3.511973001019998e-05
2019-07-19,-0.0028081617205502492,-0.0032913590282076105,-0.002252828124030265
2019-07-22,0.0007725275066076854,-0.0001332559979987585,0.0054180891551333515
2019-07-23,-0.004147211968197589,-0.0039764657932505896,-0.0024547623742762962
2019-07-24,-0.0025247479918133497,-0.003677500354367854,0.0024282383025879123
2019-07-25,0.0030153492105489733,0.0031671268867863095,0.0007365575638688686
2019-07-26,-0.0002802218662214439,-0.00022831266108822937,-0.0011598747327871601
2019-07-29,0.000692974676909563,0.0015056205095986758,-0.0021469508896799915
2019-07-30,-0.002671162910643589,-0.0028269264025444114,-0.00100602308232487
2019-07-31,-0.003820686786565901,-0.0021358848216198275,-0.004529221926877825
2019-08-01,0.005716285307489363,0.006455947071118225,0.00018526692138529698
2019-08-02,0.000956465177618465,0.00216402948430967,-0.002748652973340742
2019-08-05,0.0009536571878712562,0.002259372471366147,-0.004567975436016565
2019-08-06,0.0031936417890929916,0.00298704485738182,0.004414667618503613
2019-08-07,0.003509045618509629,0.0036401960054690203,0.002831569029629927
2019-08-08,0.0030715672657113465,7.972803343985532e-05,0.005107590752534049
2019-08-09,0.0022640723283470486,0.0026742520497242133,-0.001887273154878034
2019-08-12,-3.3248879148217256e-05,0.0010423582735852026,-0.00036249671334401273
2019-08-13,-0.0015043309290810748,-0.0022735668580171637,0.0017396594196731666
2019-08-14,0.0017135245755278956,0.003691183185956014,-0.0005454065569465371
2019-08-15,0.005010138531525373,0.005994223810029218,0.0010895504929810094
2019-08-16,-0.002064650255578375,-0.0032081712939726953,0.0018350421275375518
2019-08-19,-0.003132976427979676,-0.0035599287908640574,-0.0012424031071609977
